model,variant,iteration,macro_f1
dino_vits16,discriminative_lr,12,78.01102393842592
dino_vits16,discriminative_lr,13,79.37094564215603
dino_vits16,discriminative_lr,14,78.77639678995246
dino_vits16,discriminative_lr,15,79.01095509741435
dino_vits16,discriminative_lr,16,81.2243047907905
dino_vits16,discriminative_lr,17,78.6645305627286
dino_vits16,discriminative_lr,18,77.81053329260435
dino_vits16,discriminative_lr,19,78.97599513102425
dino_vits16,discriminative_lr,20,80.22160627984067
dino_vits16,discriminative_lr,21,79.30758003325586
dino_vits16,discriminative_lr,22,78.51095943961892
dino_vits16,discriminative_lr,23,78.17817746116852
dino_vits16,discriminative_lr,24,78.21513812952354
dino_vits16,discriminative_lr,25,78.5478568317656
dino_vits16,discriminative_lr,26,77.62851725967474
dino_vits16,discriminative_lr,27,78.17171809882468
dino_vits16,discriminative_lr,28,78.2636977744639
dino_vits16,discriminative_lr,29,77.13943818995013
dino_vits16,discriminative_lr,30,79.76142815368895
dino_vits16,discriminative_lr,31,78.58625837625955
dino_vits16,discriminative_lr,32,79.5406391321139
dino_vits16,discriminative_lr,33,78.65273576888
dino_vits16,discriminative_lr,34,79.09647207734865
dino_vits16,discriminative_lr,35,82.00106690202342
dino_vits16,discriminative_lr,36,76.25363550557628
dino_vits16,discriminative_lr,37,78.38329331298095
dino_vits16,discriminative_lr,38,78.65260746048166
dino_vits16,discriminative_lr,39,78.1165497856099
dino_vits16,discriminative_lr,40,78.45208413211876
dino_vits16,discriminative_lr,41,80.30098161392165
dino_vits16,discriminative_lr,42,77.60196031908411
dino_vits16,discriminative_lr,43,78.65059127071758
dino_vits16,discriminative_lr,44,77.37718310573935
dino_vits16,discriminative_lr,45,81.79756457914579
dino_vits16,discriminative_lr,46,79.61698479240296
dino_vits16,discriminative_lr,47,78.62035984481577
dino_vits16,discriminative_lr,48,78.65584475649308
dino_vits16,discriminative_lr,49,78.47807367324204
dino_vits16,discriminative_lr,50,81.44363429601356
dino_vits16,discriminative_lr,51,78.01530231165809
dino_vits16,discriminative_lr,52,79.38441938765386
dino_vits16,discriminative_lr,53,77.77024425551133
dino_vits16,discriminative_lr,54,79.23862947421478
dino_vits16,discriminative_lr,55,82.56875387350641
dino_vits16,discriminative_lr,56,82.84262023902046
dino_vits16,discriminative_lr,57,79.57946528297768
dino_vits16,discriminative_lr,58,81.70132848692829
dino_vits16,discriminative_lr,59,76.24756689871961
dino_vits16,discriminative_lr,60,77.63830976644252
dino_vits16,discriminative_lr,61,79.78210185926753
dino_vits16,discriminative_lr,62,80.30945014955348
dino_vits16,discriminative_lr,63,80.0552840293241
dino_vits16,discriminative_lr,64,76.93393259162946
dino_vits16,discriminative_lr,65,80.09620522242464
dino_vits16,discriminative_lr,66,76.06605521382306
dino_vits16,discriminative_lr,67,79.6426894660662
dino_vits16,discriminative_lr,68,77.60707323049539
dino_vits16,discriminative_lr,69,76.8181169301117
dino_vits16,discriminative_lr,70,78.93811972165422
dino_vits16,discriminative_lr,71,78.57775980087676
dino_vits16,discriminative_lr,72,77.37562042646307
dino_vits16,discriminative_lr,73,77.47571719695021
dino_vits16,discriminative_lr,74,77.11535905552354
dino_vits16,discriminative_lr,75,80.11544531597683
dino_vits16,discriminative_lr,76,78.96379908494814
dino_vits16,discriminative_lr,77,80.29408324845392
dino_vits16,discriminative_lr,78,80.63829041918622
dino_vits16,discriminative_lr,79,80.31627470731874
dino_vits16,discriminative_lr,80,80.72522674404217
dino_vits16,discriminative_lr,81,77.32695110663559
dino_vits16,discriminative_lr,82,79.51538064516426
dino_vits16,discriminative_lr,83,78.20603069501664
dino_vits16,discriminative_lr,84,77.05695885716375
dino_vits16,discriminative_lr,85,78.36156229690549
dino_vits16,discriminative_lr,86,77.51199216180582
dino_vits16,discriminative_lr,87,77.50244851350708
dino_vits16,discriminative_lr,88,76.2221971346106
dino_vits16,discriminative_lr,89,78.64749704599028
dino_vits16,discriminative_lr,90,79.18327677626607
dino_vits16,discriminative_lr,91,76.49052478336344
dino_vits16,discriminative_lr,92,80.3954306753742
dino_vits16,discriminative_lr,93,82.02250589039974
dino_vits16,discriminative_lr,94,79.7136110318057
dino_vits16,discriminative_lr,95,77.33404084275708
dino_vits16,discriminative_lr,96,80.34174708124588
dino_vits16,discriminative_lr,97,78.65841438479997
dino_vits16,discriminative_lr,98,78.26548813806993
dino_vits16,discriminative_lr,99,77.09650879228893
dino_vits16,discriminative_lr,100,79.13073049397042
dino_vits8,frozen,1,79.51231882115543
dino_vits8,frozen,2,76.66469092081114
dino_vits8,frozen,3,81.91795907797975
dino_vits8,frozen,4,82.71587534996982
dino_vits8,frozen,5,79.28267035850406
dino_vits8,frozen,6,78.41091708566974
dino_vits8,frozen,7,78.0108140860234
dino_vits8,frozen,8,78.71981558645359
dino_vits8,frozen,9,78.3815599185267
dino_vits8,frozen,10,79.10029240093401
dino_vits8,frozen,11,76.9833559870646
dino_vits8,frozen,12,79.92982542345312
dino_vits8,frozen,13,80.02857370800503
dino_vits8,frozen,14,77.86134827664547
dino_vits8,frozen,15,80.97754121495
dino_vits8,frozen,16,81.56646487876708
dino_vits8,frozen,17,77.85722896622403
dino_vits8,frozen,18,79.14670256802391
dino_vits8,frozen,19,81.37762228788645
dino_vits8,frozen,20,77.81342649299478
dino_vits8,frozen,21,80.60493583635089
dino_vits8,frozen,22,77.41512779537545
dino_vits8,frozen,23,79.82150144364893
dino_vits8,frozen,24,77.07637951240123
dino_vits8,frozen,25,77.59371169469141
dino_vits8,frozen,26,77.05334166240617
dino_vits8,frozen,27,78.41942078908735
dino_vits8,frozen,28,76.52527934442422
dino_vits8,frozen,29,79.20097152488984
dino_vits8,frozen,30,81.10313282027172
dino_vits8,frozen,31,80.51972336219941
dino_vits8,frozen,32,77.90574555887247
dino_vits8,frozen,33,78.99590584091666
dino_vits8,frozen,34,81.89321714055956
dino_vits8,frozen,35,82.62681774289923
dino_vits8,frozen,36,79.5421721187557
dino_vits8,frozen,37,79.46908374981878
dino_vits8,frozen,38,81.00752525495672
dino_vits8,frozen,39,78.60808437061576
dino_vits8,frozen,40,79.89556082572926
dino_vits8,frozen,41,79.82234938909247
dino_vits8,frozen,42,81.02399740781742
dino_vits8,frozen,43,79.39964347022863
dino_vits8,frozen,44,79.16496228108826
dino_vits8,frozen,45,79.75969556274563
dino_vits8,frozen,46,79.09900432880661
dino_vits8,frozen,47,80.18178941667966
dino_vits8,frozen,48,80.46738738926761
dino_vits8,frozen,49,78.64817669491744
dino_vits8,frozen,50,79.693261390366
dino_vits8,frozen,51,77.92616700405459
dino_vits8,frozen,52,81.18206843243861
dino_vits8,frozen,53,79.27886617611762
dino_vits8,frozen,54,81.8479491474563
dino_vits8,frozen,55,82.76792096948408
dino_vits8,frozen,56,82.61169865606475
dino_vits8,frozen,57,82.81963521422763
dino_vits8,frozen,58,81.96954921484691
dino_vits8,frozen,59,78.96046653902835
dino_vits8,frozen,60,77.48534125982161
dino_vits8,frozen,61,78.54470767347503
dino_vits8,frozen,62,76.95388116645714
dino_vits8,frozen,63,80.42562194097668
dino_vits8,frozen,64,78.37974068435526
dino_vits8,frozen,65,78.84870857981716
dino_vits8,frozen,66,79.74325656877099
dino_vits8,frozen,67,79.20567744199563
dino_vits8,frozen,68,77.99968812518614
dino_vits8,frozen,69,78.18221674190167
dino_vits8,frozen,70,80.34175672616335
dino_vits8,frozen,71,77.48477774760718
dino_vits8,frozen,72,79.95793831182642
dino_vits8,frozen,73,78.18941109110425
dino_vits8,frozen,74,78.64833944532113
dino_vits8,frozen,75,82.46999118529159
dino_vits8,frozen,76,81.86388234230843
dino_vits8,frozen,77,78.81249570127981
dino_vits8,frozen,78,83.86924454280107
dino_vits8,frozen,79,80.11437576779328
dino_vits8,frozen,80,79.80475736284687
dino_vits8,frozen,81,77.833430334652
dino_vits8,frozen,82,78.07624052416699
dino_vits8,frozen,83,79.57593727254162
dino_vits8,frozen,84,78.17347857554817
dino_vits8,frozen,85,78.22492007125895
dino_vits8,frozen,86,79.61529019712849
dino_vits8,frozen,87,77.91897617300218
dino_vits8,frozen,88,79.2040717668088
dino_vits8,frozen,89,79.15135885917645
dino_vits8,frozen,90,78.91338742810801
dino_vits8,frozen,91,78.10539722419378
dino_vits8,frozen,92,77.00562800196717
dino_vits8,frozen,93,82.14460298533174
dino_vits8,frozen,94,80.3367889178544
